price,coord,class
6.07073772800249,"(19.1517821, 72.94048149999998)",1.0
6.5337888379333435,"(19.214243, 72.87266329999999)",0.0
8.353968130313271,"(19.1517345, 72.83283540000002)",0.0
7.745002803515839,"(19.137351, 72.83407159999999)",0.0
6.373319789577012,"(19.1615609, 72.9435088)",1.0
7.866338923046544,"(19.0372959, 72.87871)",0.0
6.923628628138427,"(19.1289124, 72.8177657)",0.0
6.661854740545311,"(19.1464581, 72.93887509999998)",0.0
7.356279876550748,"(19.1146891, 72.89624189999998)",0.0
6.150602768446279,"(19.1743576, 72.96274709999999)",0.0
6.99117688712121,"(19.0357714, 72.85745159999998)",0.0
6.3473892096560105,"(19.1146891, 72.89624189999998)",0.0
6.75110146893676,"(19.165003, 72.843069)",0.0
6.734591659972948,"(19.16516, 72.93917429999998)",0.0
5.840641657373398,"(19.0620527, 72.88343549999998)",0.0
6.966024187106113,"(19.221262, 72.85809499999998)",1.0
6.444131256700441,"(19.14731, 72.84837809999998)",0.0
7.086737934510577,"(19.1572463, 72.84051079999998)",0.0
7.379008127628304,"(19.176465, 72.868985)",0.0
7.130098510125578,"(18.9981214, 72.8229296)",0.0
6.4967749901858625,"(19.1656736, 72.85854350000002)",0.0
6.464588303689961,"(19.1898861, 72.8354552)",0.0
7.051855622955894,"(19.0357714, 72.85745159999998)",0.0
7.02197642307216,"(19.1146891, 72.89624189999998)",0.0
7.488293515159428,"(18.9946505, 72.83489920000002)",0.0
7.4770384723196965,"(18.9946505, 72.83489920000002)",0.0
7.217443431696533,"(18.9946505, 72.83489920000002)",0.0
6.7464121285733745,"(19.191909, 72.8351595)",1.0
7.329093736246592,"(19.1660719, 72.9345506)",0.0
6.999422467507961,"(18.9967566, 72.8277926)",0.0
6.523562306149512,"(19.0533734, 72.8745407)",0.0
6.263398262591624,"(19.1241789, 72.91521829999998)",0.0
7.0192966537150445,"(18.9732592, 72.83235490000001)",0.0
5.877735781779639,"(19.1444809, 72.93435009999997)",0.0
5.993961427306569,"(19.175293, 72.95611740000002)",0.0
7.83399634170946,"(19.0045997, 72.8493739)",1.0
6.683360945766275,"(19.1662566, 72.8525696)",0.0
6.272877006546167,"(19.1743576, 72.96274709999999)",0.0
7.2868764117507,"(19.060574, 72.85043999999998)",0.0
7.843064016692054,"(18.9773318, 72.8087718)",0.0
6.530877627725885,"(19.0461248, 72.9132122)",0.0
7.23561914106675,"(19.1582728, 72.9454583)",0.0
5.834810737062605,"(19.1141602, 72.9357502)",0.0
5.799092654460526,"(19.1612887, 72.93846789999998)",0.0
7.153833801578843,"(19.091282, 72.91643040000002)",0.0
5.700443573390687,"(19.147463100000003, 72.9259218)",1.0
6.317164686747284,"(19.1780266, 72.87170619999998)",0.0
6.0112671744041615,"(19.149790600000006, 72.93267949999998)",0.0
6.86484777797086,"(19.0372959, 72.87871)",0.0
6.889591308354466,"(19.1298829, 72.8361467)",0.0
6.678342114654332,"(19.0638046, 72.8920434)",0.0
6.329720905522696,"(19.2198888, 72.86189820000001)",0.0
6.192362489474872,"(19.020062300000006, 72.8353928)",0.0
7.201916317531627,"(18.9162281, 72.8295801)",0.0
5.579729825986222,"(19.2022243, 72.8152705)",0.0
7.980023592310645,"(19.0017924, 72.82495899999998)",0.0
5.54907608489522,"(19.1139223, 72.933971)",0.0
6.0112671744041615,"(19.1529775, 72.84461770000001)",0.0
5.958424693029782,"(19.1296561, 72.9333067)",1.0
6.1463292576688975,"(19.1910861, 72.8626421)",1.0
6.453624998892692,"(18.9965184, 72.82901159999999)",0.0
6.651571873589727,"(19.2004454, 72.87370229999998)",0.0
5.081404364984463,"(19.148385, 72.9270698)",0.0
6.78332520060396,"(19.1705898, 72.93727990000002)",1.0
6.582025138892826,"(19.1124059, 72.8863937)",0.0
6.202535517187923,"(19.1296561, 72.9333067)",1.0
7.4377951216719325,"(18.9710396, 72.8128308)",0.0
6.470799503782602,"(19.0720631, 72.8371073)",0.0
6.0014148779611505,"(19.0588586, 72.8790468)",0.0
7.109062135687172,"(19.0484216, 72.82252290000002)",0.0
6.926577033222725,"(19.0461248, 72.9132122)",0.0
6.38856140554563,"(19.130626100000004, 72.83897259999998)",0.0
6.171700597410915,"(19.088571, 72.91483199999998)",0.0
5.153291594497779,"(19.148385, 72.9270698)",0.0
6.068425588244111,"(19.2081416, 72.8798446)",0.0
5.91350300563827,"(19.1517173, 72.93438569999998)",0.0
5.950642552587727,"(19.105854, 72.91746289999998)",0.0
6.0063531596017325,"(19.1756223, 72.87776550000002)",0.0
6.142037405587356,"(19.177983, 72.8501228)",0.0
6.643789733147672,"(19.1652655, 72.95845870000002)",1.0
6.703188113240863,"(19.1139004, 72.8524015)",0.0
8.1797604936999,"(18.963602, 72.8197928)",0.0
7.051855622955894,"(19.1139004, 72.8524015)",0.0
7.759614150696903,"(19.060574, 72.85043999999998)",0.0
8.226305988015508,"(18.9345189, 72.8371021)",0.0
6.163314804034641,"(19.1656736, 72.85854350000002)",0.0
6.154858094016418,"(19.176289, 72.8623745)",0.0
6.582025138892826,"(19.1217876, 72.9178755)",0.0
5.910796644040527,"(19.2244924, 72.86621729999997)",1.0
5.10594547390058,"(19.1920516, 72.86713509999998)",1.0
6.71174039505618,"(19.1581084, 72.947482)",0.0
8.074960359115858,"(19.0086952, 72.8334279)",0.0
6.075346031088684,"(19.1956336, 72.8685115)",0.0
5.8522024797744745,"(19.2005188, 72.86663259999997)",1.0
6.508769136971682,"(19.0701721, 72.8956536)",0.0
6.839476438228843,"(18.9713485, 72.8334349)",0.0
5.8289456176102075,"(19.1631138, 72.93809040000002)",0.0
8.690474003558043,"(19.1137589, 72.8316308)",0.0
7.00669522683704,"(19.1289207, 72.8619092)",0.0
7.3864708488298945,"(19.060574, 72.85043999999998)",0.0
5.905361848054571,"(19.2202063, 72.8666866)",0.0
5.918893854273146,"(19.071964, 72.9047906)",0.0
6.693323668269949,"(19.1146146, 72.8840941)",0.0
6.082218910376446,"(19.1458935, 72.85741750000003)",0.0
6.075346031088684,"(19.2004135, 72.8412127)",0.0
5.786897381366708,"(19.1228461, 72.8701047)",0.0
5.472270673671475,"(19.0636649, 72.90303420000002)",0.0
6.4457198193855785,"(19.0517369, 72.88664849999998)",1.0
6.684611727667927,"(19.122313, 72.8857403)",0.0
6.075346031088684,"(19.1114388, 72.92678000000002)",0.0
6.570882962339584,"(19.160481, 72.9454193)",0.0
5.82600010738045,"(19.2438394, 72.86778819999998)",0.0
6.923628628138427,"(18.9713485, 72.8334349)",0.0
5.924255797414532,"(19.1511736, 72.8326275)",0.0
6.740519359606223,"(19.1423522, 72.8449636)",0.0
6.182084906716632,"(19.0573852, 72.9050061)",0.0
6.1463292576688975,"(19.1452091, 72.8321637)",0.0
5.293304824724492,"(19.202119600000003, 72.82831159999998)",1.0
6.511745329644728,"(19.1705898, 72.93727990000002)",1.0
5.762051382780177,"(19.2410255, 72.86365789999998)",0.0
5.7430031878094825,"(19.1943396, 72.8593747)",0.0
6.246106765481563,"(19.175116100000004, 72.86534809999998)",0.0
6.335054251498059,"(19.2022243, 72.8152705)",0.0
6.4967749901858625,"(19.2490129, 72.8638785)",1.0
5.484796933490655,"(19.1969201, 72.876083)",0.0
5.993961427306569,"(19.1915579, 72.8604115)",0.0
5.924255797414532,"(19.0523035, 72.91507220000003)",0.0
5.472270673671475,"(19.1969201, 72.876083)",0.0
5.777652323222656,"(19.1367393, 72.9317595)",0.0
5.8971538676367405,"(19.0561703, 72.91025350000002)",0.0
5.298317366548036,"(19.246381, 72.872314)",1.0
5.755742213586912,"(19.2053584, 72.824022)",0.0
6.289715570908998,"(19.1954037, 72.83340919999998)",0.0
5.666426688112432,"(19.2510181, 72.87208799999998)",0.0
6.810142450115136,"(19.1839665, 72.8425555)",1.0
6.329720905522696,"(19.2130374, 72.8188768)",0.0
6.48768401848461,"(19.1148576, 72.84996319999998)",0.0
6.259581464064923,"(19.0661753, 72.89272869999998)",0.0
5.924255797414532,"(19.160481, 72.9454193)",0.0
6.444131256700441,"(19.1011489, 72.91122419999998)",0.0
6.220590170099739,"(19.0357714, 72.85745159999998)",0.0
8.052933036797567,"(19.0764024, 72.8290568)",1.0
8.025516386489008,"(19.144455, 72.82492599999998)",0.0
6.220590170099739,"(19.2095239, 72.87463389999998)",0.0
5.8377304471659395,"(19.2433451, 72.8605113)",1.0
6.313548046277095,"(18.9126831, 72.8212934)",0.0
5.342334251964811,"(19.0621229, 72.922263)",1.0
5.976350909297934,"(19.0703949, 72.8460777)",0.0
6.359573868672378,"(18.9462445, 72.82649980000002)",0.0
6.16541785423142,"(19.2198888, 72.86189820000001)",0.0
6.470799503782602,"(18.9946505, 72.83489920000002)",0.0
6.16541785423142,"(18.96851, 72.84378249999997)",0.0
6.091309882077698,"(19.1146891, 72.89624189999998)",0.0
6.267200548541362,"(19.195874, 72.839519)",0.0
6.35088571671474,"(19.1700756, 72.958497)",0.0
5.799092654460526,"(19.0093414, 72.8984317)",0.0
6.410174881966167,"(19.0523512, 72.9354908)",1.0
6.22455842927536,"(19.0996248, 72.8848733)",0.0
6.8690144506657065,"(18.9470425, 72.83002479999998)",0.0
6.954638864880987,"(19.1464196, 72.7954178)",0.0
6.744059186311348,"(19.1289207, 72.8619092)",0.0
5.666426688112432,"(19.160481, 72.9454193)",0.0
6.570882962339584,"(19.1146891, 72.89624189999998)",0.0
6.359573868672378,"(19.1146891, 72.89624189999998)",0.0
6.192362489474872,"(19.2198888, 72.86189820000001)",0.0
6.082218910376446,"(19.006585600000005, 72.85041729999998)",1.0
6.35088571671474,"(19.104834, 72.92874990000001)",0.0
9.081028635495842,"(18.9956254, 72.8208318)",0.0
5.652489180268651,"(19.078160600000004, 72.914467)",0.0
4.859812404361672,"(19.1289496, 72.930686)",0.0
5.993961427306569,"(19.078160600000004, 72.914467)",0.0
6.892641641172089,"(19.0282347, 72.8785587)",0.0
6.763884908562435,"(19.1979771, 72.87249179999998)",0.0
5.916202062607435,"(19.0749268, 72.841814)",1.0
7.1853870155804165,"(19.0353999, 72.84334559999998)",0.0
6.618738983517219,"(19.0372848, 72.84634)",0.0
7.045776576879511,"(18.955950100000006, 72.83741549999998)",0.0
5.762051382780177,"(19.172349, 72.881314)",0.0
6.975413927455952,"(19.1289207, 72.8619092)",0.0
7.332369205929062,"(19.1289207, 72.8619092)",0.0
6.81783057145415,"(19.1146891, 72.89624189999998)",0.0
6.959398512133975,"(19.1139004, 72.8524015)",0.0
7.496097345175956,"(19.1031881, 72.8485318)",0.0
6.345636360828596,"(19.0747117, 72.9176813)",0.0
6.452048954437226,"(19.0382146, 72.84102929999997)",0.0
6.139884552226255,"(19.1372423, 72.9349833)",0.0
6.710523109452428,"(19.207669, 72.850634)",0.0
6.416732282512326,"(19.109107, 72.8486975)",0.0
5.093750200806762,"(19.1631138, 72.93809040000002)",0.0
6.821107472256465,"(19.144455, 72.82492599999998)",0.0
5.924255797414532,"(19.195874, 72.839519)",0.0
5.442417710521793,"(19.1511736, 72.8326275)",0.0
6.1070228877422545,"(19.2601514, 72.8542872)",0.0
6.790097235513905,"(18.9780586, 72.8308334)",0.0
6.80128303447162,"(18.9354415, 72.83425559999998)",0.0
7.080867896690782,"(19.0287365, 72.84182360000001)",0.0
7.2868764117507,"(19.0312781, 72.8421781)",0.0
7.997326822998097,"(19.0360842, 72.83954790000001)",0.0
6.304448802421981,"(18.9618587, 72.83725890000002)",0.0
6.553933404025811,"(18.9536703, 72.82662479999998)",0.0
4.7535901911063645,"(19.172349, 72.881314)",0.0
6.740519359606223,"(19.144455, 72.82492599999998)",0.0
6.966024187106113,"(19.0615644, 72.85591070000002)",0.0
5.049856007249537,"(19.1969201, 72.876083)",0.0
7.109062135687172,"(19.0615644, 72.85591070000002)",0.0
6.756932389247553,"(19.0993813, 72.84472889999998)",0.0
6.946975992135418,"(19.0282347, 72.8785587)",0.0
7.446585099157725,"(18.9996394, 72.82537370000001)",0.0
6.690842277418564,"(19.13679, 72.93067590000003)",0.0
7.140453043101158,"(19.026600100000003, 72.8785814)",0.0
5.318119993844216,"(19.1631138, 72.93809040000002)",0.0
3.6109179126442243,"(19.0088678, 72.8573828)",0.0
6.78332520060396,"(19.144455, 72.82492599999998)",0.0
6.744059186311348,"(19.160481, 72.9454193)",0.0
7.354362330421477,"(19.144455, 72.82492599999998)",0.0
6.338594078203183,"(19.0747117, 72.9176813)",0.0
6.150602768446279,"(18.9457286, 72.8311489)",0.0
7.063903961472068,"(19.1402957, 72.86520970000002)",0.0
6.4967749901858625,"(19.0961371, 72.9190564)",0.0
8.661466680572662,"(19.0261555, 72.8438161)",0.0
7.195937226475569,"(19.0353849, 72.8423036)",0.0
4.882801922586371,"(19.1878099, 72.845366)",0.0
5.877735781779639,"(19.1367393, 72.9317595)",0.0
5.030437921392435,"(19.1878099, 72.845366)",0.0
6.617402977974478,"(19.144455, 72.82492599999998)",0.0
6.359573868672378,"(19.1438971, 72.8427707)",0.0
5.602118820879701,"(19.0380334, 72.8537589)",1.0
7.555381944240273,"(19.0694678, 72.83715040000001)",0.0
7.538494999413465,"(19.0773781, 72.8298537)",0.0
7.4673710669175595,"(19.0671554, 72.83294240000002)",0.0
7.153833801578843,"(19.1008731, 72.8457775)",0.0
6.156978985585555,"(19.1926252, 72.8385253)",0.0
6.20050917404269,"(18.9994335, 72.84483320000002)",0.0
5.135798437050262,"(19.172349, 72.881314)",0.0
5.3981627015177525,"(19.1969201, 72.876083)",0.0
6.16541785423142,"(19.144455, 72.82492599999998)",0.0
6.594413459749778,"(19.160481, 72.9454193)",0.0
6.6240652277998935,"(19.1490839, 72.8390507)",0.0
6.78332520060396,"(19.1295977, 72.8373776)",0.0
4.844187086458591,"(19.156474, 72.92965190000002)",1.0
7.606387389772652,"(19.0716521, 72.8326656)",0.0
6.52649485957079,"(19.0655502, 72.9216947)",1.0
6.129050210060545,"(19.0109799, 72.851241)",0.0
5.641907070938114,"(19.0638046, 72.8920434)",0.0
6.0112671744041615,"(19.160481, 72.9454193)",0.0
5.723585101952381,"(19.2228758, 72.84217840000002)",0.0
5.472270673671475,"(19.1969201, 72.876083)",0.0
6.42648845745769,"(19.1333829, 72.93568509999999)",0.0
8.326758814511733,"(18.9901402, 72.82127129999998)",0.0
7.6783263565068856,"(19.1153163, 72.85108749999998)",0.0
8.314832179284556,"(19.0017924, 72.82495899999998)",0.0
6.726233402358747,"(19.0690922, 72.86165940000002)",0.0
6.206575926724928,"(19.195301800000006, 72.8398395)",0.0
5.877735781779639,"(19.071795, 72.86294199999998)",0.0
6.704414354964107,"(19.144455, 72.82492599999998)",0.0
5.8971538676367405,"(19.160481, 72.9454193)",0.0
4.605170185988092,"(19.1878099, 72.845366)",0.0
6.282266746896006,"(19.1333829, 72.93568509999999)",0.0
7.471363088187097,"(19.104658, 72.852273)",0.0
6.777646593635117,"(19.0260169, 72.8439259)",0.0
5.572154032177765,"(19.0374869, 72.84978620000003)",1.0
6.866933284461882,"(19.0260169, 72.8439259)",0.0
6.785587645007929,"(19.2242681, 72.8631418)",0.0
5.676753802268282,"(19.1969201, 72.876083)",0.0
6.16541785423142,"(19.2438394, 72.86778819999998)",0.0
4.912654885736052,"(19.1725542, 72.942537)",0.0
6.639875833826536,"(19.1752424, 72.97103890000002)",0.0
6.206575926724928,"(19.1979771, 72.87249179999998)",0.0
8.450839690866216,"(19.0188042, 72.8301195)",0.0
7.8655717576847906,"(19.0320015, 72.8444312)",0.0
6.760414691083428,"(19.1372705, 72.8334612)",0.0
5.8998973535824915,"(19.0899985, 72.83624689999998)",0.0
6.703188113240863,"(19.104658, 72.852273)",0.0
6.272877006546167,"(19.1296561, 72.9333067)",1.0
9.230633075243945,"(19.0188042, 72.8301195)",0.0
6.398594934535208,"(18.978315, 72.8317163)",1.0
6.234410725718371,"(19.078596, 72.85396479999999)",0.0
7.095064377287131,"(19.0357714, 72.85745159999998)",0.0
5.666426688112432,"(19.2022243, 72.8152705)",0.0
6.416732282512326,"(19.1969201, 72.876083)",0.0
6.267200548541362,"(19.1915579, 72.8604115)",0.0
6.7226297948554485,"(19.1296561, 72.9333067)",1.0
7.065613363597717,"(19.092818, 72.913595)",0.0
7.496097345175956,"(19.078354, 72.83985559999998)",0.0
5.572154032177765,"(19.187751, 72.85033899999998)",0.0
7.00850518208228,"(18.9757559, 72.8252035)",0.0
6.674561391814426,"(19.106840100000007, 72.84966419999998)",0.0
5.8971538676367405,"(19.2022243, 72.8152705)",0.0
6.416732282512326,"(19.2175443, 72.8534756)",0.0
6.0112671744041615,"(19.2175443, 72.8534756)",0.0
6.0112671744041615,"(19.172349, 72.881314)",0.0
6.889591308354466,"(18.9921944, 72.8362523)",0.0
6.35088571671474,"(19.114031, 72.89768000000002)",0.0
6.013715156042802,"(19.1296561, 72.9333067)",1.0
6.546785410760524,"(19.090779, 72.90289090000002)",0.0
7.319202458767849,"(19.0744522, 72.8711402)",0.0
6.70808408385307,"(19.122459, 72.88429789999998)",0.0
4.653960350157523,"(19.172349, 72.881314)",0.0
6.522092798170152,"(19.160481, 72.9454193)",0.0
5.3981627015177525,"(19.1725542, 72.942537)",0.0
5.700443573390687,"(19.2438394, 72.86778819999998)",0.0
7.00669522683704,"(19.0990278, 72.841453)",0.0
7.167809184316444,"(19.0282347, 72.8785587)",0.0
5.641907070938114,"(19.0827837, 72.88105589999998)",0.0
6.602587892189336,"(19.1260586, 72.85372530000002)",0.0
6.373319789577012,"(19.1254451, 72.92271769999998)",0.0
7.094234845924755,"(19.1080732, 72.8502908)",0.0
7.01301578963963,"(19.0938435, 72.9226175)",0.0
7.577633832602728,"(19.0597654, 72.8519688)",0.0
6.113682179832232,"(19.1969201, 72.876083)",0.0
6.4967749901858625,"(18.9946505, 72.83489920000002)",0.0
5.231108616854587,"(19.1969201, 72.876083)",0.0
6.329720905522696,"(19.0461248, 72.9132122)",0.0
7.080867896690782,"(19.144455, 72.82492599999998)",0.0
6.8966943316227125,"(19.0146777, 72.85086120000003)",0.0
7.8050670442584895,"(19.057416600000003, 72.85077740000001)",0.0
7.170888478512505,"(19.0018492, 72.8287309)",0.0
7.028201432058005,"(19.0292811, 72.85220550000003)",0.0
5.905361848054571,"(19.0804525, 72.8878045)",0.0
7.83399634170946,"(19.0219643, 72.8375465)",0.0
6.267200548541362,"(19.1289207, 72.8619092)",0.0
5.4116460518550396,"(19.1289207, 72.8619092)",0.0
5.579729825986222,"(19.1969201, 72.876083)",0.0
5.723585101952381,"(19.2228758, 72.84217840000002)",0.0
6.38856140554563,"(19.1146891, 72.89624189999998)",0.0
6.1463292576688975,"(18.9648916, 72.8261411)",0.0
5.572154032177765,"(19.0959575, 72.88739679999998)",0.0
5.916202062607435,"(19.236527, 72.84269300000003)",0.0
6.779921907472252,"(19.134061, 72.86307790000002)",1.0
6.703188113240863,"(19.1572463, 72.84051079999998)",0.0
6.410174881966167,"(19.1073963, 72.91548379999998)",0.0
5.8289456176102075,"(19.1011489, 72.91122419999998)",0.0
5.666426688112432,"(19.1969201, 72.876083)",0.0
6.4425401664681985,"(19.172349, 72.881314)",0.0
5.541263545158426,"(19.2228758, 72.84217840000002)",0.0
5.501258210544727,"(19.1998211, 72.84259399999998)",0.0
8.285008895449879,"(19.0459014, 72.82003220000001)",0.0
6.543911845564792,"(19.1296561, 72.9333067)",1.0
7.987524479848767,"(19.0061264, 72.8296727)",0.0
6.018593214496234,"(19.1656736, 72.85854350000002)",0.0
6.810142450115136,"(19.1833582, 72.86091549999998)",1.0
8.273336598504486,"(19.0188042, 72.8301195)",0.0
6.09807428216624,"(19.071795, 72.86294199999998)",0.0
5.5909869805108565,"(19.1969201, 72.876083)",0.0
6.129050210060545,"(19.1011489, 72.91122419999998)",0.0
5.501258210544727,"(19.2471573, 72.8462833)",0.0
5.8289456176102075,"(19.1969201, 72.876083)",0.0
6.621405651764134,"(19.2230136, 72.8450345)",0.0
6.2766434893416445,"(19.0690361, 72.8943595)",0.0
6.452048954437226,"(19.2037789, 72.83452170000002)",0.0
7.6638772587034705,"(19.0239138, 72.85222499999998)",0.0
7.014814351275545,"(19.163447100000006, 72.83478259999998)",0.0
5.5254529391317835,"(19.2438394, 72.86778819999998)",0.0
6.410174881966167,"(19.1011489, 72.91122419999998)",0.0
5.631211781821365,"(19.172349, 72.881314)",0.0
6.38856140554563,"(19.1969201, 72.876083)",0.0
6.444131256700441,"(19.172349, 72.881314)",0.0
7.306531398939505,"(19.0201023, 72.8483609)",0.0
7.049254841255837,"(19.0855971, 72.90927940000002)",0.0
6.472346294500901,"(19.1663345, 72.96367740000002)",0.0
5.926926025970411,"(19.254240600000006, 72.8661128)",0.0
7.955425088912672,"(18.9996394, 72.82537370000001)",0.0
5.318119993844216,"(19.2022243, 72.8152705)",0.0
6.298949246855942,"(19.195874, 72.839519)",0.0
7.239214973779806,"(18.9700798, 72.8395161)",0.0
6.267200548541362,"(19.1969201, 72.876083)",0.0
5.541263545158426,"(19.0390214, 72.86189519999998)",0.0
5.983936280687191,"(19.062710100000004, 72.88387139999998)",0.0
7.781973234434385,"(19.1208974, 72.9176751)",0.0
6.421622267806518,"(18.999417, 72.852407)",0.0
6.738152494595957,"(19.1154632, 72.91804929999998)",0.0
6.7226297948554485,"(19.078433800000006, 72.85564819999998)",0.0
6.913737350659685,"(19.1133583, 72.84693370000002)",0.0
8.206037762778815,"(19.0061264, 72.8296727)",0.0
7.00669522683704,"(19.172349, 72.881314)",0.0
5.968707559985366,"(19.172349, 72.881314)",0.0
8.256607344626158,"(19.0484216, 72.82252290000002)",0.0
7.051855622955894,"(19.1979771, 72.87249179999998)",0.0
7.843064016692054,"(19.020062300000006, 72.8353928)",0.0
6.546785410760524,"(19.0725049, 72.902937)",0.0
8.31996102188653,"(19.0148069, 72.84641529999998)",0.0
5.799092654460526,"(19.2498773, 72.86801120000001)",0.0
7.085064293952548,"(18.9801254, 72.84028599999998)",0.0
9.867549445730498,"(18.9970568, 72.81840270000002)",0.0
6.309918278226516,"(19.167268300000003, 72.93839380000001)",0.0
7.962415680121064,"(18.9801254, 72.84028599999998)",0.0
6.361302477572996,"(19.1806741, 72.9491078)",0.0
5.723585101952381,"(19.1969201, 72.876083)",0.0
5.318119993844216,"(19.160481, 72.9454193)",0.0
6.0112671744041615,"(19.1969201, 72.876083)",0.0
5.777652323222656,"(19.172349, 72.881314)",0.0
6.052089168924417,"(19.0638046, 72.8920434)",0.0
6.206575926724928,"(19.0605473, 72.8861184)",0.0
7.051855622955894,"(19.1156638, 72.9130279)",0.0
5.968707559985366,"(19.2574665, 72.8650191)",0.0
6.802394763324311,"(19.1156638, 72.9130279)",0.0
7.02197642307216,"(19.173138, 72.9527016)",0.0
6.63200177739563,"(19.082632500000006, 72.90984440000003)",0.0
6.464588303689961,"(19.1418875, 72.93010009999998)",0.0
4.969813299576001,"(19.2169842, 72.820583)",0.0
6.091309882077698,"(19.111988, 72.866923)",0.0
6.16541785423142,"(19.0523035, 72.91507220000003)",0.0
6.16541785423142,"(19.1367393, 72.9317595)",0.0
7.4977617006225685,"(19.0045997, 72.8493739)",1.0
6.933423025730715,"(19.1333829, 72.93568509999999)",0.0
7.751045117971802,"(18.9705322, 72.821338)",0.0
6.39024066706535,"(19.051675600000006, 72.9178845)",0.0
6.710523109452428,"(19.0769128, 72.91152)",0.0
7.192182058713246,"(19.10399, 72.8636861)",0.0
7.737616282857904,"(19.023498, 72.852845)",0.0
7.142036574706803,"(18.997695, 72.84900669999998)",0.0
6.0112671744041615,"(19.172349, 72.881314)",0.0
6.85751406254539,"(19.1979771, 72.87249179999998)",0.0
5.53338948872752,"(19.1631138, 72.93809040000002)",0.0
6.810142450115136,"(19.1146891, 72.89624189999998)",0.0
7.5688956634069955,"(19.094047, 72.92266)",0.0
7.442492722794441,"(19.0268747, 72.85533520000001)",0.0
6.963189985870238,"(19.015075600000007, 72.83464040000001)",0.0
7.051855622955894,"(19.1185654, 72.9086844)",0.0
6.38856140554563,"(19.0785121, 72.90944350000002)",0.0
6.663132695990803,"(19.1102323, 72.8973891)",0.0
5.429345628954441,"(19.1878099, 72.845366)",0.0
6.594413459749778,"(19.2354699, 72.84387480000002)",0.0
7.737616282857904,"(19.0045997, 72.8493739)",1.0
5.442417710521793,"(19.1969201, 72.876083)",0.0
6.926577033222725,"(19.0282347, 72.8785587)",0.0
6.483107351457199,"(19.1296561, 72.9333067)",1.0
6.659293919683638,"(19.0876485, 72.91300389999998)",0.0
7.038783541388542,"(19.1219438, 72.89509389999998)",0.0
6.641182169740591,"(19.043823, 72.862408)",0.0
6.872128101338986,"(19.0174089, 72.8523556)",0.0
6.220590170099739,"(19.173917000000007, 72.96345910000002)",0.0
